origem,destino
5161,4322
5161,4364
5161,6777
5161,7190
5161,8512
5162,801
5162,1006
5162,1377
5162,1809
5162,1872
5162,5158
5162,5420
5162,5457
5162,5804
5162,6433
5162,6848
5162,7362
5162,7481
5163,82
5163,1446
5163,1700
5163,1729
5163,1843
5163,2005
5163,2036
5163,2499
5163,4465
5163,5044
5163,5547
5163,7102
5163,8703
5164,136
5164,216
5164,434
5164,570
5164,619
5164,928
5164,1179
5164,1711
5164,2901
5164,4824
5164,5507
5164,6803
5164,7963
5164,7978
5164,8573
5164,8885
5164,8963
5164,9486
5164,9601
5165,216
5165,4171
5165,5999
5165,6072
5165,7328
5165,8770
5165,9903
5166,1463
5166,2724
5166,5047
5166,6559
5166,6992
5166,7516
5166,8937
5166,9016
5166,9037
5167,160
5167,213
5167,583
5167,651
5167,735
5167,1757
5167,2260
5167,2998
5167,3728
5167,3930
5167,4687
5167,6021
5167,6109
5167,6114
5167,6399
5167,6792
5167,7086
5167,9732
5167,9734
5168,655
5168,758
5168,2151
5168,2303
5168,2570
5168,2611
5168,5243
5168,5375
5168,5549
5168,6030
5168,7145
5168,8608
5169,479
5169,910
5169,2602
5169,2656
5169,6104
5169,6265
5169,7680
5169,8688
5170,982
5170,2235
5170,2536
5170,3495
5170,4375
5170,5116
5170,6717
5171,2267
5171,2471
5171,2814
5171,3059
5171,4293
5171,6711
5171,9709
5172,859
5172,918
5172,1077
5172,1155
5172,1364
5172,1901
5172,6391
5172,9206
5172,9854
5173,1107
5173,1877
5173,2725
5173,2825
5173,7315
5173,7649
5173,8614
5173,8984
5173,9245
5174,1460
5174,1982
5174,3479
5174,5328
5174,6916
5174,7060
5174,7540
5174,7690
5174,8330
5174,9440
5174,9443
5175,4109
5175,6848
5175,8794
5175,9617
5176,2371
5176,3176
5176,3184
5176,3761
5176,4917
5176,9274
5176,9776
5177,3108
5177,5027
5177,6865
5178,221
5178,801
5178,1779
5178,1873
5178,2916
5178,4516
5178,4663
5178,5696
5178,5808
5178,6358
5179,260
5179,2052
5179,2315
5179,4367
5179,7124
5179,7131
5180,2074
5180,2421
5180,2534
5180,3383
5180,4728
5180,8042
5181,65
5181,1623
5181,4999
5181,7771
5181,8969
5182,1978
5182,2292
5182,3615
5182,3837
5182,4222
5182,7002
5182,8569
5183,1454
5183,1710
5183,1939
5183,2071
5183,2227
5183,2822
5183,3888
5183,4721
5183,5953
5184,433
5184,1954
5184,4009
5184,4813
5184,5364
5184,5416
5184,5619
5184,6069
5184,6710
5184,6731
5184,6765
5184,7223
5184,7524
5184,8872
5185,1582
5185,2631
5185,3312
5185,5951
5185,8495
5185,8548
5185,9811
5185,9991
5186,347
5186,884
5186,2332
5186,2368
5186,2483
5186,4128
5186,4184
5186,5748
5186,6667
5186,6838
5186,7141
5186,7390
5186,7688
5186,8607
5186,8915
5187,2294
5187,3349
5187,3385
5187,4032
5187,4432
5187,6371
5187,6823
5187,6986
5187,7215
5187,7856
5188,1702
5188,2966
5188,3100
5188,3838
5188,4332
5188,4446
5188,5176
5188,5623
5188,5636
5188,6935
5188,7490
5189,2881
5189,3290
5189,3669
5189,6018
5189,6039
5189,6099
5189,8789
5190,391
5190,899
5190,998
5190,4541
5190,6304
5190,8348
5190,8482
5190,8775
5191,111
5191,989
5191,1013
5191,1086
5191,2117
5191,2347
5191,2601
5191,3589
5191,4661
5191,4727
5191,5082
5191,6070
5191,8356
5191,8412
5192,162
5192,699
5192,1110
5192,1488
5192,3548
5192,4760
5192,6428
5192,8086
5193,497
5193,3197
5193,3765
5193,4589
5193,5671
5193,8356
5193,8477
5193,9320
5194,1019
5194,1911
5194,2737
5194,5361
5194,5440
5194,5718
5194,5805
5195,216
5195,580
5195,2254
5195,2476
5195,4418
5195,4571
5195,5150
5195,6038
5195,7074
5195,7317
5195,9879
5196,479
5196,729
5196,1165
5196,2651
5196,3630
5196,4589
5196,4681
5196,4780
5196,4831
5196,4865
5196,5655
5196,6139
5196,8110
5197,1712
5197,2664
5197,2891
5197,4316
5197,4443
5197,5467
5197,5765
5197,6655
5197,8850
5197,8860
5197,9523
5198,2251
5198,3065
5198,4694
5198,5818
5198,6003
5198,7018
5198,8019
5198,8602
5198,9129
5199,398
5199,717
5199,1113
5199,1195
5199,1555
5199,4426
5199,6422
5199,8457
5199,8920
5200,2028
5200,2553
5200,4360
5200,6152
5200,7257
5201,749
5201,1727
5201,2312
5201,2526
5201,4329
5201,4470
5201,4600
5201,5128
5201,5300
5201,5641
5201,7526
5201,7755
5201,8144
5201,9694
5201,9735
5201,9739
5202,497
5202,2232
5202,6036
5202,6488
5202,7585
5202,8407
5203,592
5203,2716
5203,5220
5203,6662
5203,8398
5203,8428
5203,8669
5203,9272
5204,797
5204,1348
5204,1400
5204,1925
5204,2754
5204,3232
5204,3345
5204,4684
5204,5359
5204,6891
5204,8547
5204,8704
5204,9145
5204,9596
5205,231
5205,358
5205,2204
5205,2213
5205,5371
5205,5703
5205,7603
5205,8575
5205,9097
5206,1187
5206,1442
5206,2280
5206,5414
5206,5854
5206,7488
5206,7505
5206,7790
5206,9801
5206,9912
5207,220
5207,3453
5207,4543
5207,6422
5207,8159
5207,8400
5207,8709
5207,9015
5208,3043
5208,4019
5208,4928
5208,6343
5208,7769
5209,739
5209,996
5209,1037
5209,1107
5209,1384
5209,2603
5209,3032
5209,3295
5209,4364
5209,5934
5209,7426
5209,8076
5209,9081
5210,116
5210,1708
5210,4931
5210,5456
5210,5473
5210,8971
5210,9983
5211,112
5211,310
5211,1477
5211,1815
5211,2170
5211,2192
5211,2444
5211,3005
5211,5570
5211,7575
5211,8112
5211,9292
5211,9799
5212,150
5212,1745
5212,2588
5212,3155
5212,4302
5212,5537
5212,7949
5212,8512
5212,8628
5212,9003
5213,454
5213,765
5213,912
5213,1155
5213,2293
5213,4365
5213,6807
5213,7660
5213,9509
5213,9887
5213,9918
5214,2371
5214,2467
5214,3303
5214,4559
5214,7517
5214,8310
5214,9282
5215,1553
5215,3673
5215,6573
5215,9834
5216,702
5216,2125
5216,2127
5216,2186
5216,2492
5216,5123
5216,5494
5216,6778
5216,6858
5216,7940
5216,8080
5216,8226
5216,9237
5217,814
5217,1003
5217,1561
5217,2471
5217,5458
5217,5770
5217,7546
5217,7760
5217,9258
5217,9296
5218,445
5218,1237
5218,2694
5218,2854
5218,3162
5218,4741
5218,7171
5218,8093
5218,9062
5218,9357
5219,363
5219,1062
5219,4475
5219,4725
5219,4973
5219,5085
5219,5905
5219,6185
5219,6447
5219,7642
5219,8847
5219,8912
5219,9342
5220,19
5220,747
5220,3129
5220,3245
5220,3519
5220,4046
5220,5129
5220,6353
5220,6818
5220,8816
5220,9399
5221,1685
5221,1982
5221,2589
5221,3317
5221,4084
5221,5722
5221,6072
5221,7468
5221,7784
5221,9442
5222,815
5222,1005
5222,1896
5222,1900
5222,2683
5222,5189
5222,6476
5222,9272
5223,1155
5223,1372
5223,2955
5223,3485
5223,3704
5223,7878
5223,9265
5223,9319
5224,237
5224,2728
5224,3397
5224,3875
5224,4080
5224,4386
5224,4406
5224,5368
5224,5430
5224,6030
5224,6378
5224,7586
5224,8131
5224,8366
5224,8406
5224,9115
5225,1041
5225,2452
5225,2704
5225,3289
5225,4182
5225,5663
5225,6660
5225,7535
5226,1297
5226,2062
5226,3961
5226,5214
5226,5745
5226,7462
5226,7906
5226,8097
5226,8608
5226,8676
5226,9100
5226,9314
5226,9756
5226,9829
5227,1902
5227,3173
5227,4559
5227,5926
5227,8668
5227,9846
5228,117
5228,551
5228,2270
5228,2433
5228,4921
5228,7523
5228,7824
5228,8555
5228,8650
5229,1603
5229,2941
5229,3741
5229,4383
5229,5258
5229,5765
5229,6163
5229,7612
5229,8946
5230,490
5230,2043
5230,2598
5230,2668
5230,4218
5230,5286
5230,5770
5230,6136
5230,6677
5230,6714
5230,8128
5230,8226
5230,8237
5230,9000
5230,9553
5230,9960
5231,650
5231,4921
5231,6188
5231,7596
5231,8280
5231,8799
5231,9274
5232,437
5232,910
5232,948
5232,1170
5232,2506
5232,3327
5232,4195
5232,5044
5232,5926
5232,6096
5232,6501
5232,7998
5232,9343
5233,464
5233,843
5233,1201
5233,1594
5233,1710
5233,6746
5233,6904
5233,8944
5233,9237
5233,9401
5233,9646
5234,2057
5234,3268
5234,3560
5234,4217
5234,5302
5234,5751
5234,5821
5234,5944
5234,6307
5234,6334
5234,6382
5234,7013
5234,7915
5234,8953
5234,9329
5234,9830
5234,9939
5235,3763
5235,3933
5235,4022
5235,6093
5235,6709
5236,3477
5236,4233
5236,5948
5236,6921
5237,3300
5237,3505
5237,4427
5237,5342
5237,6043
5237,6538
5237,9402
5237,9645
5238,2538
5238,3160
5238,4330
5238,4715
5238,5011
5238,5202
5238,5318
5238,5938
5238,6729
5238,7579
5238,8172
5238,8291
5238,8391
5238,9644
5239,106
5239,1155
5239,3863
5239,6408
5239,6658
5239,6848
5239,8610
5239,8743
5239,8747
5239,9582
5240,206
5240,715
5240,4539
5240,4704
5240,5378
5240,8264
5241,155
5241,1053
5241,4971
5242,178
5242,457
5242,2200
5242,7045
5242,7473
5242,7572
5242,7862
5242,7964
5242,8238
5242,8839
5243,174
5243,815
5243,1181
5243,1284
5243,1913
5243,3275
5243,3807
5243,4966
5243,7873
5243,7931
5243,9221
5243,9628
5244,1360
5244,2279
5244,3357
5244,3712
5244,3839
5244,3897
5244,4501
5244,5583
5244,5869
5244,6326
5245,1812
5245,2222
5245,2282
5245,3843
5245,3872
5245,7647
5245,7789
5245,8237
5245,8807
5245,8936
5246,169
5246,1224
5246,1563
5246,2536
5246,4239
5246,4910
5246,5702
5246,6880
5246,7880
5246,9250
5247,62
5247,279
5247,445
5247,1507
5247,3090
5247,6664
5248,1213
5248,2412
5248,2993
5248,3322
5248,3586
5248,3671
5248,3685
5248,7090
5248,8917
5249,429
5249,2308
5249,3153
5249,7858
5249,9345
5249,9975
5250,835
5250,2270
5250,2581
5250,2693
5250,4150
5250,4755
5250,4789
5250,5642
5250,6435
5250,7854
5250,8077
5251,49
5251,499
5251,1300
5251,2161
5251,2271
5251,3328
5251,4028
5251,4588
5251,4652
5251,6927
5251,7618
5251,7917
5251,8362
5251,8597
5251,9520
5252,461
5252,1807
5252,1837
5252,3572
5252,4228
5252,4709
5252,5120
5252,7471
5252,9664
5252,9736
5252,9832
5252,9893
5253,576
5253,1117
5253,1379
5253,1594
5253,3468
5253,3631
5253,6052
5253,6510
5253,6811
5253,9151
5254,4111
5254,5857
5254,7213
5254,8386
5255,2444
5255,3124
5255,3742
5255,4051
5255,4551
5255,5560
5255,6059
5255,6419
5255,6472
5255,7374
5255,8551
5256,362
5256,936
5256,1419
5256,3847
5256,3939
5256,5168
5256,5886
5256,6160
5257,161
5257,1367
5257,1848
5257,2199
5257,4443
5257,4493
5257,5747
5257,6089
5257,7100
5257,7460
5257,7964
5258,1336
5258,1653
5258,2825
5258,4971
5258,5013
5258,5365
5258,7827
5258,8730
5258,9834
5258,9930
5259,1279
5259,1419
5259,1993
5259,1994
5259,3349
5259,5004
5259,5882
5259,5885
5259,6020
5259,7470
5259,7714
5259,9355
5259,9768
5260,888
5260,1791
5260,2574
5260,5115
5260,9313
5260,9445
5260,9633
5261,190
5261,1873
5261,2089
5261,2492
5261,4092
5261,4401
5261,5174
5261,5640
5261,7146
5261,7220
5261,8362
5261,8400
5261,8498
5262,704
5262,798
5262,3006
5262,3146
5262,3241
5262,6354
5262,7912
5262,9189
5262,9263
5262,9409
5263,1903
5263,1939
5263,5165
5263,5681
5263,6345
5263,8669
5263,9321
5264,1386
5264,1508
5264,2701
5264,3103
5264,3773
5264,4424
5264,4720
5264,6176
5264,9250
5264,9330
5265,970
5265,1858
5265,3868
5265,4789
5265,5527
5265,7749
5265,9134
5265,9297
5266,484
5266,2532
5266,3517
5266,4151
5266,5464
5266,5653
5266,7151
5266,9268
5267,4282
5267,4854
5267,5305
5267,5703
5267,6623
5267,7006
5267,7236
5267,7678
5267,9167
5267,9665
5268,207
5268,549
5268,1093
5268,1181
5268,1577
5268,1861
5268,2592
5268,2631
5268,3051
5268,3417
5268,3792
5268,4101
5268,5190
5268,9674
5269,391
5269,1292
5269,1773
5269,7420
5269,8003
5269,8397
5270,543
5270,707
5270,1221
5270,1633
5270,3616
5270,4150
5270,4858
5270,5777
5270,6483
5270,6597
5270,6739
5270,7159
5270,8911
5270,9023
5270,9968
5271,682
5271,1038
5271,1351
5271,3677
5271,3797
5271,7999
5271,9113
5271,9483
5271,9984
5272,67
5272,640
5272,1054
5272,2224
5272,3301
5272,3903
5272,4028
5272,4062
5272,4958
5272,7675
5272,9487
5272,9873
5273,351
5273,3541
5273,4741
5273,4896
5273,6152
5273,7786
5273,7797
5273,8245
5273,8597
5273,8705
5273,9336
5273,9492
5274,5805
5274,6017
5274,6435
5274,6833
5274,9784
5275,709
5275,3514
5275,4055
5275,6568
5275,7998
5275,9981
5276,115
5276,328
5276,9158
5277,178
5277,608
5277,819
5277,998
5277,1211
5277,2372
5277,2384
5277,2438
5277,3343
5277,4162
5277,4221
5277,5602
5277,7070
5277,9508
5278,2837
5278,4766
5278,9035
5278,9401
5279,2793
5279,3126
5279,4662
5279,5660
5279,6799
5279,7070
5279,7444
5279,8766
5280,460
5280,2327
5280,4110
5280,4619
5280,7660
5280,8029
5280,8071
5280,8821
5280,9408
5281,638
5281,1227
5281,1655
5281,5483
5281,6308
5281,7150
5281,7488
5281,7663
5281,8600
5281,8833
5281,9719
5282,216
5282,982
5282,1452
5282,1797
5282,2019
5282,2648
5282,3501
5282,3707
5282,5427
5282,6028
5282,8167
5282,8605
5282,9024
5282,9565
5282,9701
5283,1124
5283,1161
5283,2111
5283,3202
5283,3863
5283,3867
5283,3946
5283,4354
5283,5652
5283,6169
5283,7028
5283,9538
5283,9980
5284,4536
5284,4753
5284,5165
5284,5646
5284,7369
5284,7391
5284,8796
5284,9502
5285,260
5285,699
5285,832
5285,2686
5285,2734
5285,3020
5285,3148
5285,4465
5285,5520
5285,5809
5285,6233
5285,9026
5285,9152
5285,9377
5286,201
5286,1066
5286,3312
5286,4210
5286,4516
5286,6810
5286,7177
5286,7443
5286,7984
5286,8481
5287,293
5287,500
5287,1456
5287,2895
5287,3236
5287,3922
5287,3990
5287,4926
5287,5347
5287,6440
5287,6761
5288,297
5288,806
5288,807
5288,2060
5288,3025
5288,3215
5288,6622
5288,7369
5288,8997
5288,9587
5288,9638
5288,9946
5289,485
5289,1791
5289,4023
5289,4219
5289,4313
5289,5632
5289,5835
5289,7390
5289,7587
5289,8275
5289,8690
5289,8875
5289,9219
5289,9327
5289,9715
5290,765
5290,1794
5290,2167
5290,2937
5290,5637
5290,7133
5290,8086
5290,9070
5290,9175
5291,193
5291,529
5291,834
5291,2151
5291,3346
5291,5939
5291,6712
5291,7299
5291,7332
5291,7805
5291,8383
5291,8765
5291,8859
5291,9200
5292,464
5292,732
5292,4325
5292,5077
5292,5276
5292,7196
5292,7276
5292,7478
5292,8709
5293,1528
5293,5073
5293,5225
5293,7162
5293,7644
5293,9026
5293,9449
5294,2175
5294,2344
5294,3003
5294,3064
5294,3333
5294,4653
5294,7846
5294,8079
5294,9050
5295,1849
5295,3466
5295,5330
5295,5674
5295,5692
5295,7529
5295,7771
5295,7959
5295,8004
5295,8159
5295,8291
5295,8344
5295,9427
5295,9555
5296,540
5296,1155
5296,3343
5296,4296
5296,6603
5296,7115
5296,8402
5296,9063
5296,9761
5296,9824
5297,235
5297,403
5297,490
5297,2044
5297,3409
5297,4382
5297,4751
5297,5853
5297,6839
5297,7773
5297,8981
5297,9732
5298,507
5298,6304
5298,9504
5298,9777
5299,2745
5299,3689
5299,4579
5299,4704
5299,5005
5299,5962
5299,6909
5299,8279
5299,9440
5299,9858
5300,148
5300,725
5300,864
5300,4348
5300,5769
5300,5947
5300,7935
5300,8589
5300,9054
5301,2566
5301,2939
5301,4802
5301,5458
5301,5772
5301,8606
5301,9700
5301,9898
5302,582
5302,1901
5302,2493
5302,3147
5302,3352
5302,5900
5302,6467
5302,7697
5302,9502
5302,9583
5303,397
5303,1171
5303,2779
5303,3205
5303,3548
5303,3672
5303,5265
5303,5417
5303,5476
5303,6788
5303,7806
5303,8058
5303,8659
5303,9257
5304,28
5304,1482
5304,1841
5304,1849
5304,3193
5304,5792
5304,5800
5304,5844
5304,7405
5304,8446
5305,1720
5305,2279
5305,2325
5305,3139
5305,6802
5305,9180
5306,2877
5306,3001
5306,7542
5307,944
5307,1180
5307,2096
5307,2294
5307,5321
5307,5502
5307,8187
5307,9026
5308,351
5308,2383
5308,2736
5308,3998
5308,4672
5308,5118
5308,8435
5309,290
5309,419
5309,540
5309,609
5309,1081
5309,2197
5309,6445
5309,6986
5309,7238
5309,7417
5309,8088
5309,9290
5310,226
5310,2022
5310,2688
5310,2983
5310,3209
5310,3820
5310,4470
5310,4824
5310,6408
5310,7559
5310,7581
5310,9711
5311,306
5311,367
5311,1350
5311,4038
5311,4923
5311,5454
5311,6342
5311,7834
5311,8561
5311,9261
5312,239
5312,863
5312,966
5312,1246
5312,5283
5312,6878
5312,9754
5313,4886
5313,8715
5314,1431
5314,2411
5314,4666
5314,6276
5314,8373
5314,8981
5314,9156
5314,9735
5315,669
5315,742
5315,763
5315,2270
5315,3287
5315,4457
5315,4882
5315,5385
5315,6728
5316,399
5316,2211
5316,2687
5316,3800
5316,6693
5316,7231
5316,9252
5317,1346
5317,1481
5317,3309
5317,4026
5317,5104
5317,6269
5317,8224
5317,8241
5318,116
5318,3605
5318,6800
5318,7376
5318,9539
5319,64
5319,195
5319,472
5319,1776
5319,3498
5319,4883
5319,5408
5319,5480
5319,5498
5319,5924
5319,8239
5320,573
5320,1181
5320,1713
5320,2685
5320,3338
5320,5949
5320,5963
5320,6852
5320,7589
5320,7608
5320,8716
5321,804
5321,1226
5321,4348
5321,5496
5321,6265
5321,6947
5321,8320
5322,1407
5322,1487
5322,3826
5322,5186
5322,5611
5322,5764
5322,5847
5322,6331
5322,7321
5322,7733
5322,8595
5323,610
5323,1941
5323,2054
5323,3142
5323,3801
5323,4426
5323,4733
5323,5252
5323,5583
5323,6371
5323,7355
5323,8363
5324,309
5324,1393
5324,2003
5324,2500
5324,2991
5324,3839
5324,4353
5324,6212
5324,6748
5324,6754
5324,8427
5324,8995
5324,9496
5324,9834
5324,9904
5325,1336
5325,1452
5325,3288
5325,3390
5325,3502
5325,4398
5325,5891
5325,9005
5326,847
5326,2910
5326,3282
5326,4332
5326,6839
5326,8025
5326,8605
5327,614
5327,700
5327,4878
5327,8000
5327,9763
5328,734
5328,1436
5328,2905
5328,5432
5328,6707
5328,7944
5328,9680
5329,2920
5329,3324
5329,7372
5329,9261
5330,624
5330,822
5330,1158
5330,2188
5330,3698
5330,6339
5330,7196
5330,7315
5330,7479
5330,8093
5330,8451
5330,8922
5330,9425
5330,9811
5330,9895
5331,580
5331,2879
5331,3226
5331,8918
5331,9000
5332,1291
5332,3247
5332,4024
5332,5755
5332,6245
5332,9011
5332,9568
5332,9725
5333,4
5333,294
5333,2004
5333,2214
5333,3571
5333,3939
5333,4760
5333,5724
5333,5824
5333,6978
5333,8292
5333,9290
5333,9639
5333,9690
5334,1052
5334,2861
5334,5422
5334,5464
5334,6411
5334,7583
5334,7822
5334,8213
5334,9055
5334,9102
5334,9157
5335,53
5335,629
5335,1121
5335,1505
5335,1888
5335,2647
5335,2696
5335,3135
5335,3929
5335,9718
5336,499
5336,715
5336,3424
5336,3552
5336,4045
5336,4231
5336,5163
5336,7655
5336,8234
5336,8707
5336,9319
5337,1210
5337,1919
5337,2320
5337,3265
5337,4580
5337,4677
5337,4973
5337,6627
5337,7598
5337,7859
5337,7876
5337,8690
5337,8916
5338,146
5338,2150
5338,2156
5338,4731
5338,5289
5338,5734
5338,5811
5338,5978
5338,6694
5338,7487
5338,9318
5339,359
5339,641
5339,857
5339,2442
5339,2825
5339,3266
5339,3341
5339,3501
5339,4670
5339,5819
5339,9374
5339,9415
5340,202
5340,2747
5340,3257
5340,4275
5340,4665
5340,5273
5340,5315
5340,5569
5340,6344
5340,7279
5340,7695
5340,7878
5340,8549
5340,9024
5340,9957
5341,1660
5341,3400
5341,3414
5341,4343
5341,5610
5341,6976
5341,7128
5341,7438
5341,9040
5341,9098
5342,171
5342,2000
5342,2960
5342,4092
5342,5696
5342,5999
5342,6072
5342,7221
5342,7733
5342,8848
5342,8992
5342,9527
5342,9675
5343,270
5343,1410
5343,2900
5343,3450
5343,4309
5343,5243
5343,6225
5343,8311
5343,9235
5343,9801
5343,9980
5344,558
5344,1090
5344,1557
5344,1910
5344,2687
5344,2726
5344,3485
5344,5021
5344,5128
5344,6677
5344,7310
5344,7615
5344,9777
5344,9956
5345,888
5345,1078
5345,4184
5345,4545
5345,5616
5345,5634
5345,6501
5345,8853
5345,9402
5346,1261
5346,1539
5346,2222
5346,2903
5346,3354
5346,4464
5346,4772
5346,5568
5346,6650
5346,8078
5346,8706
5347,133
5347,2171
5347,2632
5347,7800
5347,8237
5347,8457
5347,9752
5348,457
5348,1530
5348,1696
5348,2649
5348,2836
5348,8416
5348,8903
5348,9220
5348,9353
5349,271
5349,713
5349,769
5349,3395
5349,4069
5349,7221
5350,838
5350,1400
5350,2450
5350,2748
5350,3159
5350,5297
5350,8969
5351,54
5351,440
5351,630
5351,2299
5351,5255
5351,5326
5351,5526
5351,8271
5352,1530
5352,2015
5352,4146
5352,9994
5353,328
5353,787
5353,916
5353,1025
5353,1500
5353,1761
5353,1868
5353,2208
5353,3019
5353,3216
5353,6308
5353,6991
5353,6999
5353,7466
5353,7796
5353,8526
5354,94
5354,821
5354,2662
5354,4225
5354,4660
5354,4971
5354,6097
5354,6168
5354,6324
5354,7673
5354,8130
5354,8701
5354,8963
5354,9987
5355,921
5355,3716
5355,4132
5355,4305
5355,4944
5355,6491
5355,6905
5355,7113
5355,7385
5355,8593
5356,1668
5356,4005
5356,5576
5356,5783
5356,5889
5356,6151
5356,8014
5356,8876
5356,9873
5357,247
5357,554
5357,2652
5357,3889
5357,4320
5357,4712
5357,5691
5357,9231
5357,9286
5358,211
5358,2024
5358,3257
5358,5284
5358,6293
5359,147
5359,1813
5359,1948
5359,2165
5359,5106
5359,5328
5359,9060
5360,1846
5360,2638
5360,3301
5360,4928
5360,5831
5360,7538
5360,9250
5360,9621
5360,9831
5361,65
5361,2008
5361,3201
5361,4400
5361,6465
5361,7444
5362,376
5362,3822
5362,4594
5362,4704
5362,5954
5362,6048
5362,6877
5362,7019
5362,7222
5362,7428
5362,7620
5362,8293
5362,9109
5362,9116
5362,9360
5363,3995
5363,4125
5363,5786
5363,6207
5363,7872
5364,5364
5364,5732
5364,5762
5364,7430
5364,7918
5365,859
5365,1577
5365,1664
5365,4200
5366,725
5366,2422
5366,2427
5366,3059
5366,3941
5366,4225
5366,4412
5366,5019
5366,7280
5366,7311
5366,8925
5367,1903
5367,3651
5367,4578
5367,5365
5367,6757
5367,7722
5367,9303
5367,9888
5368,482
5368,3505
5368,4108
5368,6181
5368,6887
5368,7066
5368,7797
5368,8059
5368,9223
5368,9230
5369,1099
5369,3795
5369,4461
5369,4931
5370,2962
5370,3495
5370,4061
5370,4153
5370,4547
5370,5655
5370,5852
5370,5853
5370,7788
5370,9728
5371,727
5371,778
5371,870
5371,1541
5371,1549
5371,2265
5371,3839
5371,4669
5371,5310
5371,5432
5371,5513
5371,6006
5371,6363
5371,6435
5371,6606
5371,8552
5371,9504
5372,403
5372,524
5372,591
5372,8281
5372,9906
5373,851
5373,884
5373,1201
5373,3523
5373,5391
5373,5644
5373,5663
5373,7768
5373,8970
5374,137
5374,871
5374,1972
5374,3961
5374,4692
5374,4879
5374,5951
5374,6517
5374,8961
5374,9721
5375,411
5375,571
5375,655
5375,3020
5375,3667
5375,5977
5375,6155
5375,8425
5376,23
5376,1914
5376,4412
5376,7493
5376,9427
5376,9645
5377,420
5377,716
5377,2509
5377,2645
5377,4182
5377,5540
5377,7235
5377,7401
5377,8078
5377,8646
5377,8792
5377,9944
5378,185
5378,461
5378,2235
5378,2260
5378,2355
5378,3100
5378,3628
5378,3891
5378,6788
5378,8555
5378,8818
5379,384
5379,2148
5379,2779
5379,3151
5379,3991
5379,4923
5379,5103
5379,5566
5379,7110
5379,7594
5379,8150
5379,8210
5379,8949
5380,189
5380,1321
5380,4079
5380,5192
5380,5639
5380,6667
5380,6782
5380,7179
5380,7259
5380,7285
5380,7578
5380,7812
5380,9568
5380,9651
5381,175
5381,366
5381,1985
5381,2784
5381,3483
5381,4496
5381,4523
5381,4640
5381,5301
5381,5690
5381,6366
5381,6701
5381,6794
5381,6885
5381,7041
5381,8230
5381,9432
5381,9556
5381,9894
5382,2646
5382,3510
5382,3551
5382,3910
5382,5006
5382,5512
5382,6511
5382,7183
5382,7314
5382,7672
5382,8989
5382,9832
5383,275
5383,1222
5383,1552
5383,2045
5383,3286
5383,4221
5383,5109
5383,9059
5383,9860
5384,520
5384,1164
5384,3467
5384,6672
5384,7195
5384,8894
5384,9488
5384,9840
5385,223
5385,934
5385,1054
5385,1249
5385,1260
5385,3375
5385,6002
5385,6105
5385,6600
5385,8028
5385,8564
5386,231
5386,1104
5386,1802
5386,2854
5386,4376
5386,5382
5386,5479
5386,5991
5386,7140
5386,7379
5386,7743
5386,7749
5386,9545
5387,525
5387,648
5387,1160
5387,1183
5387,2038
5387,3711
5387,4244
5387,4916
5387,7286
5387,7296
5387,8746
5387,8994
5388,1311
5388,1343
5388,2104
5388,2617
5388,2865
5388,3205
5388,3472
5388,7162
5388,8726
5388,9228
5388,9680
5388,9759
5389,323
5389,1147
5389,1176
5389,1813
5389,4421
5389,4593
5389,4803
5389,5933
5389,6480
5389,6702
5389,8126
5389,8478
5389,8653
5390,1347
5390,1699
5390,2418
5390,2798
5390,3188
5390,6648
5390,7701
5391,3497
5391,5382
5391,7866
5391,8776
5392,846
5392,4095
5392,5348
5392,5958
5392,6585
5392,9710
5392,9748
5393,336
5393,1033
5393,2168
5393,2979
5393,3362
5393,4211
5393,5532
5393,6065
5393,6449
5393,7083
5393,8313
5393,9264
5393,9490
5393,9838
5394,973
5394,1834
5394,3196
5394,3653
5394,4574
5394,5258
5395,554
5395,1831
5395,3417
5395,3629
5395,5956
5395,6126
5395,6666
5395,6925
5395,7137
5395,9750
5396,153
5396,698
5396,1198
5396,1475
5396,1661
5396,1679
5396,6990
5396,7629
5396,9068
5396,9216
5397,276
5397,361
5397,611
5397,2002
5397,2144
5397,2928
5397,3171
5397,4914
5397,7383
5397,9758
5398,701
5398,732
5398,797
5398,2175
5398,3524
5398,3771
5398,4068
5398,4950
5398,8241
5399,621
5399,706
5399,1452
5399,4035
5399,4395
5399,4898
5399,5936
5399,6178
5399,6431
5399,7192
5399,8050
5399,8332
5399,8798
5399,9557
5400,945
5400,2407
5400,2915
5400,5090
5400,5380
5400,6978
5400,8397
5400,8427
5401,2777
5401,4528
5401,5443
5401,5580
5401,5819
5401,8699
5401,9475
5401,9919
5402,702
5402,1112
5402,1609
5402,2355
5402,3703
5402,4435
5402,4468
5402,4531
5402,4860
5402,7013
5403,1044
5403,1996
5403,3479
5403,4114
5403,5515
5403,6413
5403,6482
5404,93
5404,1902
5404,3028
5404,5212
5404,6342
5404,6636
5404,6987
5404,7676
5404,7685
5404,7949
5404,9015
5404,9634
5404,9899
5405,2857
5405,3180
5405,3474
5405,3508
5405,5313
5405,5482
5405,7556
5405,8155
5405,8172
5405,8691
5405,9061
5405,9838
5406,377
5406,554
5406,1971
5406,2715
5406,3413
5406,6409
5406,6793
5406,8558
5406,9584
5407,340
5407,1044
5407,1183
5407,1251
5407,3212
5407,3464
5407,4390
5407,4523
5407,5287
5407,5383
5407,6284
5407,9869
5408,731
